probe_set,gene_id
Mtr.23092.1.S1_at,Medtr7g112530.1
Mtr.23097.1.S1_s_at,Medtr7g112600.1
Mtr.23097.1.S1_s_at,Medtr7g112600.2
Mtr.23097.1.S1_s_at,Medtr7g112600.3
Mtr.2310.1.S1_at,Medtr2g016160.2
Mtr.2310.1.S1_at,Medtr2g016160.1
Mtr.23100.1.S1_at,Medtr7g110420.1
Mtr.23101.1.S1_at,Medtr7g110415.1
Mtr.23103.1.S1_at,Medtr7g110390.1
Mtr.23104.1.S1_at,Medtr7g110380.1
Mtr.23105.1.S1_at,Medtr7g110370.1
Mtr.23106.1.S1_at,Medtr7g110360.1
Mtr.23109.1.S1_s_at,Medtr7g110310.1
Mtr.2311.1.S1_at,Medtr6g444980.2
Mtr.23112.1.S1_at,Medtr4g115640.1
Mtr.23116.1.S1_s_at,Medtr4g115510.1
Mtr.23117.1.S1_at,Medtr4g020545.1
Mtr.23119.1.S1_x_at,Medtr7g010875.1
Mtr.23119.1.S1_x_at,Medtr8g051925.1
Mtr.23119.1.S1_x_at,Medtr2g435990.1
Mtr.23120.1.S1_s_at,Medtr4g020590.3
Mtr.23120.1.S1_s_at,Medtr4g020590.6
Mtr.23120.1.S1_s_at,Medtr4g020590.5
Mtr.23120.1.S1_s_at,Medtr4g020590.4
Mtr.23120.1.S1_s_at,Medtr4g020590.9
Mtr.23120.1.S1_s_at,Medtr4g020590.7
Mtr.23120.1.S1_s_at,Medtr4g020590.8
Mtr.23120.1.S1_s_at,Medtr4g020590.2
Mtr.23120.1.S1_s_at,Medtr4g020590.1
Mtr.23121.1.S1_at,Medtr4g020620.1
Mtr.23121.1.S1_at,Medtr4g020620.4
Mtr.23121.1.S1_at,Medtr4g020620.2
Mtr.23121.1.S1_at,Medtr4g020620.3
Mtr.23121.1.S1_s_at,Medtr4g020620.1
Mtr.23121.1.S1_s_at,Medtr4g020620.4
Mtr.23121.1.S1_s_at,Medtr4g020620.2
Mtr.23121.1.S1_s_at,Medtr4g020620.3
Mtr.23124.1.S1_at,Medtr4g020650.1
Mtr.23126.1.S1_at,Medtr4g020695.1
Mtr.23127.1.S1_at,Medtr4g020700.3
Mtr.23127.1.S1_at,Medtr4g020700.1
Mtr.23127.1.S1_at,Medtr4g020700.2
Mtr.23129.1.S1_at,Medtr3g066170.1
Mtr.23130.1.S1_at,Medtr3g467750.1
Mtr.23130.1.S1_at,Medtr3g067270.1
Mtr.23132.1.S1_at,Medtr3g067280.1
Mtr.23132.1.S1_s_at,Medtr3g467750.1
Mtr.23132.1.S1_s_at,Medtr3g067270.1
Mtr.23132.1.S1_s_at,Medtr3g067280.1
Mtr.23132.1.S1_s_at,Medtr3g467760.1
Mtr.23140.1.S1_at,Medtr3g067415.1
Mtr.23143.1.S1_at,Medtr3g067430.1
Mtr.23146.1.S1_at,Medtr4g095280.1
Mtr.23151.1.S1_at,Medtr4g095330.1
Mtr.23155.1.S1_at,Medtr4g065370.1
Mtr.23173.1.S1_at,Medtr2g017550.1
Mtr.23175.1.S1_at,Medtr2g017530.1
Mtr.23178.1.S1_x_at,Medtr5g049720.1
Mtr.23178.1.S1_x_at,Medtr4g073220.1
Mtr.23178.1.S1_x_at,Medtr5g049740.1
Mtr.23180.1.S1_at,Medtr2g017850.1
Mtr.23182.1.S1_at,Medtr2g017810.1
Mtr.23187.1.S1_at,Medtr3g032110.1
Mtr.23187.1.S1_at,Medtr3g032340.1
Mtr.23189.1.S1_at,Medtr3g032140.1
Mtr.23189.1.S1_at,Medtr3g032360.1
Mtr.23190.1.S1_at,Medtr3g032370.1
Mtr.23190.1.S1_at,Medtr3g032150.1
Mtr.23196.1.S1_at,Medtr3g032210.1
Mtr.23198.1.S1_at,Medtr3g032217.1
Mtr.23198.1.S1_x_at,Medtr3g032217.1
Mtr.232.1.S1_at,Medtr1g087260.1
Mtr.23200.1.S1_at,Medtr3g032260.1
Mtr.23206.1.S1_x_at,Medtr3g457840.1
Mtr.23207.1.S1_at,Medtr3g058160.5
Mtr.23207.1.S1_at,Medtr3g058160.3
Mtr.23207.1.S1_at,Medtr3g058160.1
Mtr.23207.1.S1_at,Medtr3g058160.2
Mtr.23207.1.S1_at,Medtr3g058160.4
Mtr.23217.1.S1_at,Medtr3g057980.1
Mtr.23229.1.S1_at,Medtr6g044562.1
Mtr.23229.1.S1_at,Medtr6g044575.1
Mtr.23230.1.S1_at,Medtr6g044560.1
Mtr.23230.1.S1_at,Medtr6g044572.1
Mtr.23238.1.S1_at,Medtr6g044430.1
Mtr.23240.1.S1_at,Medtr6g044410.1
Mtr.23248.1.S1_at,Medtr6g044320.1
Mtr.23254.1.S1_at,Medtr4g061200.2
Mtr.23254.1.S1_at,Medtr4g061200.1
Mtr.23254.1.S1_at,Medtr4g061200.4
Mtr.23254.1.S1_at,Medtr4g061200.3
Mtr.23256.1.S1_at,Medtr4g061230.1
Mtr.23257.1.S1_at,Medtr4g061240.1
Mtr.23263.1.S1_at,Medtr4g061300.1
Mtr.23264.1.S1_at,Medtr4g061320.1
Mtr.23265.1.S1_at,Medtr1g075370.1
Mtr.23266.1.S1_at,Medtr1g075380.1
Mtr.23271.1.S1_at,Medtr1g075400.1
Mtr.23273.1.S1_at,Medtr1g075430.1
Mtr.23275.1.S1_at,Medtr2g089080.1
Mtr.23279.1.S1_at,Medtr2g089130.1
Mtr.23280.1.S1_at,Medtr2g089140.1
Mtr.23280.1.S1_at,Medtr2g089140.2
Mtr.23281.1.S1_at,Medtr2g089160.1
Mtr.23282.1.S1_s_at,Medtr2g089170.1
Mtr.23284.1.S1_at,Medtr2g089210.1
Mtr.2329.1.S1_at,Medtr2g435810.1
Mtr.2329.1.S1_at,Medtr2g436150.1
Mtr.23290.1.S1_at,Medtr4g035490.1
Mtr.23299.1.S1_at,Medtr4g435328.1
Mtr.233.1.S1_at,Medtr1g087300.1
Mtr.2330.1.S1_at,Medtr3g034380.1
Mtr.23300.1.S1_at,Medtr4g435338.1
Mtr.23301.1.S1_at,Medtr4g035280.1
Mtr.23302.1.S1_at,Medtr4g035290.1
Mtr.23305.1.S1_at,Medtr4g035353.1
Mtr.23308.1.S1_at,Medtr7g109360.5
Mtr.23308.1.S1_at,Medtr7g109360.6
Mtr.23308.1.S1_at,Medtr7g109360.4
Mtr.23308.1.S1_at,Medtr7g109360.2
Mtr.23308.1.S1_at,Medtr7g109360.1
Mtr.23308.1.S1_at,Medtr7g109360.3
Mtr.23309.1.S1_at,Medtr7g109370.1
Mtr.2331.1.S1_at,Medtr7g018890.3
Mtr.23310.1.S1_at,Medtr7g109380.1
Mtr.23311.1.S1_at,Medtr7g109390.1
Mtr.23311.1.S1_s_at,Medtr7g109390.1
Mtr.23313.1.S1_at,Medtr7g109410.1
Mtr.23314.1.S1_at,Medtr7g109420.1
Mtr.23316.1.S1_at,Medtr7g109430.1
Mtr.23316.1.S1_s_at,Medtr7g109430.1
Mtr.23316.1.S1_s_at,Medtr3g113680.1
Mtr.2332.1.S1_at,Medtr5g021160.1
Mtr.2332.1.S1_at,Medtr5g021160.4
Mtr.2332.1.S1_at,Medtr5g021160.3
Mtr.2332.1.S1_at,Medtr5g021160.2
Mtr.23324.1.S1_a_at,Medtr7g109300.1
Mtr.23324.1.S1_at,Medtr7g109300.1
Mtr.23325.1.S1_at,Medtr7g109280.1
Mtr.23326.1.S1_at,Medtr7g109260.1
Mtr.23327.1.S1_at,Medtr7g109250.1
Mtr.23327.1.S1_at,Medtr7g109250.3
Mtr.23327.1.S1_at,Medtr7g109250.2
Mtr.23329.1.S1_at,Medtr7g109230.1
Mtr.23330.1.S1_at,Medtr7g109220.1
Mtr.23331.1.S1_at,Medtr7g109210.1
Mtr.23333.1.S1_at,Medtr8g070490.1
Mtr.23334.1.S1_at,Medtr8g070490.1
Mtr.23335.1.S1_at,Medtr8g070510.2
Mtr.23335.1.S1_at,Medtr8g070510.1
Mtr.23335.1.S1_at,Medtr8g070510.4
Mtr.23335.1.S1_at,Medtr8g070510.3
Mtr.23335.1.S1_at,Medtr8g070510.5
Mtr.23337.1.S1_at,Medtr8g070530.2
Mtr.23337.1.S1_at,Medtr8g070530.1
Mtr.23338.1.S1_at,Medtr8g070540.3
Mtr.23340.1.S1_at,Medtr8g070580.1
Mtr.23341.1.S1_at,Medtr8g070590.1
Mtr.23344.1.S1_at,Medtr8g070145.1
Mtr.23346.1.S1_at,Medtr8g070630.3
Mtr.2335.1.S1_at,Medtr8g011850.1
Mtr.23350.1.S1_at,Medtr6g078795.1
Mtr.23353.1.S1_at,Medtr6g078853.1
Mtr.23356.1.S1_at,Medtr6g078920.1
Mtr.23357.1.S1_at,Medtr6g078930.1
Mtr.23365.1.S1_at,Medtr8g012090.1
Mtr.23368.1.S1_at,Medtr8g012155.1
Mtr.23368.1.S1_x_at,Medtr8g012155.1
Mtr.2337.1.S1_at,Medtr5g011540.1
Mtr.23370.1.S1_at,Medtr8g012180.1
Mtr.23370.1.S1_at,Medtr8g012180.2
Mtr.23370.1.S1_at,Medtr8g012180.3
Mtr.23370.1.S1_s_at,Medtr8g012180.1
Mtr.23370.1.S1_s_at,Medtr8g012180.2
Mtr.23370.1.S1_s_at,Medtr8g012180.3
Mtr.23371.1.S1_at,Medtr8g012190.1
Mtr.23371.1.S1_at,Medtr8g012190.2
Mtr.23372.1.S1_s_at,Medtr8g012200.1
Mtr.23373.1.S1_at,Medtr8g012210.1
Mtr.23377.1.S1_at,Medtr8g012270.1
Mtr.23379.1.S1_at,Medtr6g061710.7
Mtr.23379.1.S1_at,Medtr6g061710.1
Mtr.23379.1.S1_at,Medtr6g061710.5
Mtr.23379.1.S1_at,Medtr6g061710.8
Mtr.23379.1.S1_at,Medtr6g061710.4
Mtr.23379.1.S1_at,Medtr6g061710.2
Mtr.23379.1.S1_at,Medtr6g061710.3
Mtr.23379.1.S1_at,Medtr6g061710.6
Mtr.2338.1.S1_at,Medtr3g099740.1
Mtr.23380.1.S1_at,Medtr6g061730.1
Mtr.23386.1.S1_at,Medtr6g061830.1
Mtr.23387.1.S1_at,Medtr6g061850.1
Mtr.23387.1.S1_x_at,Medtr6g061850.1
Mtr.23391.1.S1_at,Medtr6g061910.1
Mtr.23391.1.S1_at,Medtr0268s0040.1
Mtr.23392.1.S1_x_at,Medtr4g088495.1
Mtr.23392.1.S1_x_at,Medtr4g088495.2
Mtr.23393.1.S1_at,Medtr6g061940.1
Mtr.23393.1.S1_x_at,Medtr6g061940.1
Mtr.23395.1.S1_at,Medtr2g098030.4
Mtr.23395.1.S1_at,Medtr2g098030.1
Mtr.23395.1.S1_at,Medtr2g098030.2
Mtr.23395.1.S1_at,Medtr2g098030.3
Mtr.23396.1.S1_s_at,Medtr2g098010.1
Mtr.23396.1.S1_s_at,Medtr2g098010.2
Mtr.23398.1.S1_at,Medtr2g097980.1
Mtr.23399.1.S1_s_at,Medtr2g097970.1
Mtr.234.1.S1_at,Medtr1g087310.1
Mtr.2340.1.S1_s_at,Medtr1g082360.1
Mtr.23400.1.S1_s_at,Medtr2g097960.1
Mtr.23401.1.S1_s_at,Medtr2g097960.1
Mtr.23402.1.S1_at,Medtr2g097950.2
Mtr.23402.1.S1_at,Medtr2g097950.1
Mtr.23404.1.S1_at,Medtr2g097910.1
Mtr.23405.1.S1_at,Medtr2g097900.3
Mtr.23405.1.S1_at,Medtr2g097900.2
Mtr.23405.1.S1_at,Medtr2g097900.1
Mtr.23405.1.S1_at,Medtr2g097900.4
Mtr.23406.1.S1_at,Medtr2g097890.1
Mtr.23406.1.S1_at,Medtr2g097890.2
Mtr.23409.1.S1_at,Medtr2g097870.1
Mtr.23409.1.S1_at,Medtr2g097870.2
Mtr.23410.1.S1_at,Medtr2g097850.2
Mtr.23410.1.S1_at,Medtr2g097850.1
Mtr.23411.1.S1_at,Medtr2g097830.1
Mtr.23411.1.S1_s_at,Medtr2g097830.1
Mtr.23411.1.S1_s_at,Medtr4g133300.1
Mtr.23411.1.S1_s_at,Medtr4g133470.1
Mtr.23413.1.S1_at,Medtr2g097800.1
Mtr.23414.1.S1_at,Medtr2g097780.1
Mtr.23414.1.S1_at,Medtr2g097780.2
Mtr.23418.1.S1_s_at,Medtr7g020980.1
Mtr.23418.1.S1_s_at,Medtr7g021010.2
Mtr.23418.1.S1_s_at,Medtr7g021010.1
Mtr.2342.1.S1_at,Medtr5g087410.2
Mtr.2342.1.S1_at,Medtr5g087410.1
Mtr.23420.1.S1_at,Medtr7g021000.2
Mtr.23420.1.S1_at,Medtr7g021000.1
Mtr.23423.1.S1_at,Medtr7g021030.1
Mtr.23424.1.S1_at,Medtr7g021060.1
Mtr.23424.1.S1_x_at,Medtr7g021060.1
Mtr.23425.1.S1_at,Medtr7g021090.1
Mtr.23426.1.S1_at,Medtr7g021120.1
Mtr.23427.1.S1_at,Medtr7g021130.1
Mtr.2343.1.S1_at,Medtr2g438700.1
Mtr.2343.1.S1_at,Medtr2g438720.1
Mtr.23434.1.S1_at,Medtr7g021190.2
Mtr.23434.1.S1_at,Medtr7g021190.1
Mtr.2344.1.S1_at,Medtr1g101190.2
Mtr.2344.1.S1_at,Medtr1g101190.1
Mtr.23441.1.S1_s_at,Medtr7g053000.1
Mtr.23441.1.S1_s_at,Medtr7g052970.1
Mtr.23441.1.S1_s_at,Medtr7g052680.1
Mtr.23441.1.S1_s_at,Medtr7g052895.1
Mtr.23441.1.S1_s_at,Medtr5g088790.1
Mtr.23441.1.S1_s_at,Medtr5g088840.1
Mtr.23442.1.S1_s_at,Medtr7g053000.1
Mtr.23442.1.S1_s_at,Medtr7g052970.1
Mtr.23442.1.S1_s_at,Medtr7g052680.1
Mtr.23442.1.S1_s_at,Medtr5g088790.1
Mtr.23442.1.S1_s_at,Medtr7g052895.1
Mtr.23443.1.S1_at,Medtr7g053050.1
Mtr.23446.1.S1_at,Medtr7g053090.1
Mtr.23447.1.S1_at,Medtr7g053100.1
Mtr.23449.1.S1_at,Medtr7g053110.1
Mtr.23452.1.S1_at,Medtr6g084250.1
Mtr.23452.1.S1_at,Medtr6g084260.1
Mtr.23452.1.S1_at,Medtr6g084270.1
Mtr.23456.1.S1_at,Medtr6g084360.1
Mtr.23457.1.S1_at,Medtr6g084370.1
Mtr.23459.1.S1_x_at,Medtr4g080807.1
Mtr.23461.1.S1_at,Medtr6g084430.1
Mtr.23469.1.S1_at,Medtr4g040040.1
Mtr.23470.1.S1_at,Medtr4g040030.1
Mtr.23471.1.S1_at,Medtr4g040020.1
Mtr.23474.1.S1_at,Medtr4g039945.1
Mtr.23486.1.S1_at,Medtr7g022190.1
Mtr.23491.1.S1_at,Medtr7g022105.1
Mtr.23491.1.S1_s_at,Medtr7g022105.1
Mtr.23494.1.S1_x_at,Medtr7g022020.1
Mtr.23495.1.S1_s_at,Medtr7g022160.1
Mtr.23495.1.S1_s_at,Medtr7g022010.1
Mtr.23496.1.S1_at,Medtr7g021950.1
Mtr.23497.1.S1_s_at,Medtr7g021970.1
Mtr.23497.1.S1_s_at,Medtr7g022060.1
Mtr.23497.1.S1_s_at,Medtr7g021930.1
Mtr.23499.1.S1_at,Medtr7g021880.1
Mtr.235.1.S1_at,Medtr1g087310.1
Mtr.23500.1.S1_at,Medtr7g021870.1
Mtr.23501.1.S1_at,Medtr7g021860.1
Mtr.23505.1.S1_at,Medtr6g052190.1
Mtr.23506.1.S1_at,Medtr6g052193.1
Mtr.23510.1.S1_x_at,Medtr6g052215.1
Mtr.23510.1.S1_x_at,Medtr4g043945.1
Mtr.23510.1.S1_x_at,Medtr6g061795.1
Mtr.23510.1.S1_x_at,Medtr6g051975.1
Mtr.23511.1.S1_at,Medtr6g052220.1
Mtr.23511.1.S1_at,Medtr6g052140.1
Mtr.23513.1.S1_x_at,Medtr2g042820.1
Mtr.23513.1.S1_x_at,Medtr5g022270.1
Mtr.23515.1.S1_at,Medtr6g052260.1
Mtr.23516.1.S1_at,Medtr6g052300.1
Mtr.23518.1.S1_at,Medtr6g052330.1
Mtr.23519.1.S1_at,Medtr6g052340.1
Mtr.23524.1.S1_at,Medtr5g058620.1
Mtr.23524.1.S1_at,Medtr1g058870.1
Mtr.23526.1.S1_at,Medtr1g052810.1
Mtr.23528.1.S1_at,Medtr0265s0020.1
Mtr.23540.1.S1_at,Medtr1g059080.1
Mtr.23541.1.S1_at,Medtr1g059090.1
Mtr.23541.1.S1_at,Medtr1g059090.2
Mtr.23551.1.S1_at,Medtr3g034660.1
Mtr.23552.1.S1_at,Medtr3g034650.1
Mtr.23558.1.S1_at,Medtr3g034540.1
Mtr.23565.1.S1_at,Medtr3g034610.1
Mtr.23568.1.S1_s_at,Medtr2g040320.1
Mtr.23569.1.S1_at,Medtr3g034460.1
Mtr.23569.1.S1_s_at,Medtr3g034460.1
Mtr.23569.1.S1_s_at,Medtr3g034430.1
Mtr.23570.1.S1_at,Medtr3g034410.1
Mtr.23571.1.S1_at,Medtr7g023545.1
Mtr.23572.1.S1_at,Medtr7g023560.1
Mtr.23573.1.S1_at,Medtr7g023590.1
Mtr.23574.1.S1_at,Medtr7g023600.1
Mtr.23578.1.S1_s_at,Medtr7g023670.1
Mtr.23578.1.S1_s_at,Medtr7g023690.1
Mtr.23580.1.S1_at,Medtr7g023740.1
Mtr.23581.1.S1_at,Medtr7g023760.1
Mtr.23582.1.S1_s_at,Medtr7g023770.1
Mtr.23586.1.S1_at,Medtr1g100890.1
Mtr.23590.1.S1_at,Medtr1g100810.1
Mtr.23591.1.S1_at,Medtr2g060720.2
Mtr.23591.1.S1_s_at,Medtr2g060720.2
Mtr.23591.1.S1_s_at,Medtr2g060720.1
Mtr.23592.1.S1_at,Medtr2g060740.1
Mtr.23593.1.S1_at,Medtr2g060760.1
Mtr.23594.1.S1_at,Medtr2g060820.1
Mtr.23599.1.S1_at,Medtr2g060880.1
Mtr.23604.1.S1_s_at,Medtr2g060910.1
Mtr.23604.1.S1_s_at,Medtr2g060910.2
Mtr.23607.1.S1_at,Medtr2g061240.1
Mtr.23607.1.S1_at,Medtr2g058650.1
Mtr.23608.1.S1_at,Medtr7g073260.1
Mtr.23609.1.S1_at,Medtr7g073270.1
Mtr.2361.1.S1_s_at,Medtr3g118470.1
Mtr.23610.1.S1_at,Medtr7g073280.1
Mtr.23612.1.S1_s_at,Medtr7g073340.1
Mtr.23613.1.S1_at,Medtr7g073350.1
Mtr.23614.1.S1_at,Medtr7g073370.1
Mtr.23616.1.S1_at,Medtr7g073430.1
Mtr.23618.1.S1_at,Medtr7g073470.1
Mtr.23620.1.S1_at,Medtr7g073480.1
Mtr.23621.1.S1_at,Medtr5g057715.1
Mtr.23622.1.S1_at,Medtr7g073405.1
Mtr.23627.1.S1_at,Medtr6g089320.1
Mtr.2363.1.S1_at,Medtr8g086000.2
Mtr.2363.1.S1_at,Medtr8g086000.1
Mtr.23630.1.S1_at,Medtr6g089370.1
Mtr.23637.1.S1_x_at,Medtr3g014615.1
Mtr.23638.1.S1_at,Medtr3g014660.1
Mtr.23638.1.S1_s_at,Medtr3g014660.1
Mtr.2364.1.S1_at,Medtr4g084660.3
Mtr.2364.1.S1_at,Medtr4g084660.2
Mtr.2364.1.S1_at,Medtr4g084660.4
Mtr.2364.1.S1_at,Medtr4g084660.1
Mtr.23642.1.S1_at,Medtr3g014750.3
Mtr.23642.1.S1_at,Medtr3g014750.1
Mtr.23642.1.S1_at,Medtr3g014750.4
Mtr.23642.1.S1_at,Medtr3g014750.5
Mtr.23642.1.S1_at,Medtr3g014750.2
Mtr.23643.1.S1_at,Medtr3g014750.3
Mtr.23643.1.S1_at,Medtr3g014750.2
Mtr.23643.1.S1_at,Medtr3g014750.1
Mtr.23643.1.S1_at,Medtr3g014750.4
Mtr.23643.1.S1_at,Medtr3g014750.5
Mtr.23645.1.S1_s_at,Medtr4g131870.1
Mtr.23645.1.S1_s_at,Medtr3g014770.1
Mtr.23645.1.S1_s_at,Medtr1g054565.1
Mtr.23645.1.S1_s_at,Medtr1g050130.1
Mtr.23647.1.S1_s_at,Medtr3g014870.1
Mtr.23647.1.S1_s_at,Medtr3g014820.1
Mtr.23653.1.S1_at,Medtr1g079830.4
Mtr.23653.1.S1_at,Medtr1g079830.3
Mtr.23653.1.S1_at,Medtr1g079830.1
Mtr.23653.1.S1_at,Medtr1g079830.5
Mtr.23653.1.S1_at,Medtr1g079830.2
Mtr.23654.1.S1_at,Medtr1g079860.1
Mtr.23657.1.S1_at,Medtr1g079950.3
Mtr.23657.1.S1_at,Medtr1g079950.7
Mtr.23663.1.S1_at,Medtr1g080020.1
Mtr.23664.1.S1_at,Medtr1g080030.1
Mtr.23668.1.S1_s_at,Medtr1g080080.1
Mtr.23668.1.S1_s_at,Medtr5g054570.1
Mtr.23668.1.S1_s_at,Medtr2g018710.1
Mtr.23668.1.S1_s_at,Medtr2g086350.1
Mtr.23668.1.S1_s_at,Medtr4g046743.1
Mtr.23669.1.S1_at,Medtr1g080110.1
Mtr.23672.1.S1_at,Medtr4g123950.1
Mtr.23672.1.S1_at,Medtr4g123950.2
Mtr.23674.1.S1_at,Medtr4g123970.1
Mtr.23679.1.S1_s_at,Medtr4g124000.2
Mtr.23679.1.S1_s_at,Medtr4g124000.1
Mtr.23679.1.S1_s_at,Medtr4g123990.1
Mtr.23679.1.S1_s_at,Medtr4g077930.3
Mtr.23679.1.S1_s_at,Medtr4g077930.1
Mtr.23679.1.S1_s_at,Medtr4g077930.2
Mtr.23679.1.S1_x_at,Medtr4g123990.1
Mtr.23680.1.S1_x_at,Medtr4g123995.1
Mtr.23681.1.S1_x_at,Medtr4g124000.2
Mtr.23681.1.S1_x_at,Medtr4g124000.1
Mtr.23682.1.S1_at,Medtr4g124005.1
Mtr.23685.1.S1_at,Medtr4g124030.1
Mtr.23686.1.S1_at,Medtr4g124030.1
Mtr.23686.1.S1_s_at,Medtr4g124030.1
Mtr.23690.1.S1_a_at,Medtr6g036390.1
Mtr.23693.1.S1_at,Medtr6g036477.1
Mtr.23694.1.S1_at,Medtr6g036500.1
Mtr.23698.1.S1_at,Medtr6g036573.1
Mtr.23698.1.S1_x_at,Medtr6g036573.1
Mtr.23700.1.S1_at,Medtr6g055270.1
Mtr.23703.1.S1_at,Medtr6g055157.1
Mtr.23707.1.S1_at,Medtr6g055095.1
Mtr.2371.1.S1_at,Medtr7g102070.1
Mtr.23719.1.S1_s_at,Medtr4g097160.1
Mtr.2372.1.S1_at,Medtr6g083300.1
Mtr.23725.1.S1_at,Medtr4g097030.1
Mtr.23726.1.S1_s_at,Medtr4g097010.1
Mtr.2373.1.S1_at,Medtr8g068120.1
Mtr.23730.1.S1_at,Medtr4g120160.1
Mtr.23733.1.S1_at,Medtr7g034270.1
Mtr.23733.1.S1_at,Medtr2g068990.1
Mtr.23733.1.S1_at,Medtr2g089470.1
Mtr.23734.1.S1_at,Medtr4g120050.1
Mtr.23734.1.S1_at,Medtr4g120050.2
Mtr.23736.1.S1_at,Medtr4g120030.1
Mtr.23737.1.S1_at,Medtr4g120020.1
Mtr.23739.1.S1_at,Medtr4g119990.1
Mtr.2374.1.S1_at,Medtr4g048220.1
Mtr.2374.1.S1_at,Medtr4g048220.3
Mtr.2374.1.S1_at,Medtr4g048220.2
Mtr.23740.1.S1_s_at,Medtr4g119980.1
Mtr.23741.1.S1_at,Medtr4g119960.4
Mtr.23741.1.S1_at,Medtr4g119960.2
Mtr.23741.1.S1_at,Medtr4g119960.1
Mtr.23741.1.S1_at,Medtr4g119960.3
Mtr.23743.1.S1_at,Medtr7g075660.1
Mtr.23744.1.S1_at,Medtr7g075660.1
Mtr.23746.1.S1_at,Medtr7g075700.1
Mtr.23748.1.S1_s_at,Medtr7g075740.1
Mtr.23749.1.S1_at,Medtr7g075760.1
Mtr.23749.1.S1_at,Medtr7g076050.1
Mtr.23750.1.S1_at,Medtr7g075770.1
Mtr.23753.1.S1_at,Medtr7g075815.1
Mtr.23754.1.S1_at,Medtr7g075820.1
Mtr.23755.1.S1_at,Medtr7g075830.1
Mtr.23756.1.S1_at,Medtr7g075830.1
Mtr.23757.1.S1_s_at,Medtr7g075840.1
Mtr.23758.1.S1_at,Medtr7g075850.1
Mtr.23759.1.S1_at,Medtr7g075860.1
Mtr.2376.1.S1_at,Medtr2g088990.1
Mtr.23763.1.S1_s_at,Medtr1g012420.1
Mtr.23765.1.S1_at,Medtr1g012360.3
Mtr.23765.1.S1_at,Medtr1g012360.1
Mtr.23767.1.S1_at,Medtr1g012330.1
Mtr.2377.1.S1_at,Medtr5g021750.1
Mtr.23771.1.S1_at,Medtr1g012290.1
Mtr.23776.1.S1_at,Medtr1g012260.1
Mtr.23778.1.S1_at,Medtr1g012160.1
Mtr.23778.1.S1_at,Medtr1g012210.1
Mtr.23779.1.S1_at,Medtr3g064910.1
Mtr.23780.1.S1_at,Medtr3g064880.1
Mtr.23782.1.S1_at,Medtr3g064870.1
Mtr.23785.1.S1_at,Medtr3g064810.1
Mtr.23786.1.S1_at,Medtr3g064800.3
Mtr.23786.1.S1_at,Medtr3g064800.1
Mtr.23786.1.S1_at,Medtr3g064800.2
Mtr.23789.1.S1_at,Medtr3g064740.1
Mtr.23789.1.S1_at,Medtr3g064740.2
Mtr.23789.1.S1_s_at,Medtr3g064740.1
Mtr.23789.1.S1_s_at,Medtr3g064740.2
Mtr.2379.1.S1_at,Medtr5g081150.1
Mtr.2379.1.S1_at,Medtr5g081150.4
Mtr.2379.1.S1_at,Medtr5g081150.2
Mtr.2379.1.S1_at,Medtr5g081150.5
Mtr.2379.1.S1_at,Medtr5g081150.3
Mtr.23792.1.S1_at,Medtr3g064687.1
Mtr.23793.1.S1_at,Medtr3g084720.1
Mtr.23797.1.S1_s_at,Medtr3g084630.1
Mtr.23797.1.S1_s_at,Medtr3g084620.1
Mtr.23799.1.S1_at,Medtr3g084695.1
Mtr.238.1.S1_at,Medtr1g016120.1
Mtr.2380.1.S1_at,Medtr5g056640.1
Mtr.23800.1.S1_at,Medtr3g084690.1
Mtr.23801.1.S1_x_at,Medtr3g084660.1
Mtr.23802.1.S1_at,Medtr3g084640.1
Mtr.23803.1.S1_at,Medtr3g084830.1
Mtr.23804.1.S1_x_at,Medtr3g084820.1
Mtr.23806.1.S1_at,Medtr8g067440.1
Mtr.23807.1.S1_at,Medtr1g107320.1
Mtr.23809.1.S1_at,Medtr3g084740.1
Mtr.23809.1.S1_at,Medtr3g084740.2
Mtr.23812.1.S1_at,Medtr3g048290.1
Mtr.23813.1.S1_at,Medtr3g048280.1
Mtr.23818.1.S1_at,Medtr3g048190.3
Mtr.23818.1.S1_at,Medtr3g048190.1
Mtr.23818.1.S1_at,Medtr3g048190.2
Mtr.2382.1.S1_at,Medtr1g096530.1
Mtr.23820.1.S1_s_at,Medtr3g048040.1
Mtr.23820.1.S1_s_at,Medtr3g048163.1
Mtr.23820.1.S1_s_at,Medtr3g048110.1
Mtr.23820.1.S1_s_at,Medtr3g048090.1
Mtr.23820.1.S1_s_at,Medtr3g048130.1
Mtr.23822.1.S1_at,Medtr3g048110.1
Mtr.23826.1.S1_at,Medtr3g048040.1
Mtr.2383.1.S1_at,Medtr2g078810.1
Mtr.2383.1.S1_at,Medtr2g078810.2
Mtr.23834.1.S1_at,Medtr6g065510.1
Mtr.23837.1.S1_at,Medtr6g065560.1
Mtr.23837.1.S1_x_at,Medtr6g065560.1
Mtr.2384.1.S1_at,Medtr3g056320.1
Mtr.2384.1.S1_at,Medtr3g056320.2
Mtr.23843.1.S1_at,Medtr6g065650.1
Mtr.23843.1.S1_at,Medtr6g065650.2
Mtr.23843.1.S1_at,Medtr6g065650.3
Mtr.23845.1.S1_at,Medtr6g065670.2
Mtr.23845.1.S1_at,Medtr6g065670.1
Mtr.2385.1.S1_at,Medtr1g009200.1
